ACCESSION_NUMBER	DBSEARCH_ID	DATABASESEARCHDATE	NUMBERLOSTACCOUNTSSEARCHED	NUMBERADDRESSESFROMSEARCH
0000734924-15-000002	4	19-FEB-2014	5	0
0000734924-15-000002	5	13-MAY-2014	7	0
0000734924-15-000002	6	22-MAY-2014	4	0
0000734924-15-000002	7	16-JUL-2014	5	0
0000734924-15-000002	8	21-AUG-2014	3	0
0000734924-15-000002	9	24-OCT-2014	13	1
0001410578-15-000059	1		0	0
0001021742-15-000002	1		0	0
0001557183-15-000002	3	18-AUG-2014	11912	5518
0001557183-15-000002	2	27-FEB-2014	807	469
0001557183-15-000002	1	14-FEB-2014	9454	4478
0001144204-15-007948	1	31-DEC-2014	100	100
0001004756-15-000003	1		0	0
0000871693-15-000002	1	24-MAR-2014	34819	9
0001567137-15-000002	1	31-DEC-2014	0	0
0001470814-15-000001	1		0	0
0000854889-15-000001	1		0	0
0001140370-15-000002	1	03-MAR-2014	166	27
0000798947-15-000002	7	22-NOV-2014	5	2
0000798947-15-000002	6	21-NOV-2014	15	8
0000798947-15-000002	5	20-NOV-2014	6	4
0000798947-15-000002	4	09-OCT-2014	2	2
0000798947-15-000002	3	19-SEP-2014	6	2
0000798947-15-000002	2	17-SEP-2014	8	0
0000798947-15-000002	1	16-SEP-2014	5	0
0001362479-15-000009	1	01-OCT-2014	0	0
0001144204-15-004621	1	19-MAR-2014	4	0
0001144204-15-004621	4	12-DEC-2014	5	1
0001144204-15-004621	2	04-JUN-2014	4	0
0001144204-15-004621	3	15-SEP-2014	4	0
0001548847-15-000001	1		0	0
0000839303-15-000001	1	31-DEC-2014	0	0
0001550840-15-000001	1		0	0
0001010549-15-000039	1	30-JUN-2014	317	207
0001010549-15-000039	2	15-DEC-2014	213	120
0000774710-15-000001	2	27-MAR-2014	1	1
0000774710-15-000001	1	20-MAY-2014	1	1
0000774710-15-000001	3	27-JUN-2014	1	0
0000867457-15-000001	1	12-DEC-2014	0	0
0001409842-15-000002	1	20-JAN-2015	0	0
0001208431-15-000003	1	31-DEC-2014	0	0
0000838874-15-000001	1		0	0
0001023613-15-000003	1		0	0
0001517107-15-000002	1		0	0
0001462985-15-000002	1		0	0
0001174540-15-000006	1		0	0
0001410578-15-000003	1		0	0
